"UniqueID","Probability1"
6533,0.0335353013041172
6534,0.126201456485308
6535,0.974322278838143
6536,0.446871875838672
6537,0.147115766359563
6538,0.771741309420831
6539,0.78284194708521
6540,0.00270156661669885
6541,0.0508023736808423
6542,0.00353373686552438
6543,0.00258635061496842
6544,0.651270631873494
6545,0.00181809906146121
6546,0.000212142437175305
6547,0.000860995379807002
6548,0.83495266168471
6549,0.869662344224393
6550,0.493080184783857
6551,0.227840062480471
6552,0.0209394847111514
6553,0.0444983842985316
6554,0.0794141616488245
6555,0.887510320164038
6556,0.00488498799056516
6557,0.00626915396826171
6558,0.369542124229762
6559,0.016573967637377
6560,0.872404657424261
6561,0.519810943276377
6562,0.00801104443398706
6563,0.00479627349223946
6564,0.00531257256658271
6565,0.0015762681147241
6566,0.0380036416482764
6567,0.556501032473154
6568,0.898722345013222
6569,0.823930024544426
6570,0.00458012721975428
6571,0.0459487986678623
6572,0.678168086601354
6573,0.891069082162859
6574,0.861632916225539
6575,0.00718356394025745
6576,0.756009174432033
6577,0.000842793408860789
6578,0.002631280887881
6579,0.0168256987303985
6580,0.00192735375580394
6581,0.761878674436321
6582,0.0144739138189493
6583,0.00384337161751654
6584,0.268845497990773
6585,0.00453868298278897
6586,0.0412206545490637
6587,0.195249791157892
6588,0.00103202424227334
6589,0.00136102598978903
6590,0.0839367963231261
6591,0.848190817480695
6592,0.00882027847063144
6593,0.00844127719022171
6594,0.0034439018228242
6595,0.00978739720901996
6596,0.00545349641717539
6597,0.0223450007461797
6598,0.00896313561348859
6599,0.00179059208897484
6600,0.581488892672751
6601,0.198294255795386
6602,0.00121775857192581
6603,0.00382958954104177
6604,0.110102828824657
6605,0.108879447291777
6606,0.78615297240414
6607,0.0194475239842285
6608,0.853091270581527
6609,0.580357201063338
6610,0.00156966078668933
6611,0.0052358547218983
6612,0.380727427868107
6613,0.00185790228676944
6614,0.0592786789854319
6615,0.00212629896012493
6616,0.104550245629804
6617,0.0155463474339895
6618,0.0331064054956528
6619,0.081525033407177
6620,0.000999999999999051
6621,0.00807025485691634
6622,0.0246096078979721
6623,0.00144923977560162
6624,0.00199999999999931
6625,0.00558928173271147
6626,3.2258064515073e-05
6627,0.00127767446934608
6628,1.10328413072125e-15
6629,0.0273076248952575
6630,1.11799458579753e-15
6631,0.0227799434712609
6632,0.148850197830207
6633,0.911512863288811
6634,0.0260621001101627
6635,0.417972277531427
6636,0.258438948720471
6637,0.325602610375047
6638,0.295615441324291
6639,0.165496046077058
6640,0.230808988195775
6641,0.273600475588165
6642,0.229883945874631
6643,0.300315441324291
6644,0.304582107990958
6645,0.0348396644447967
6646,0.236668763933026
6647,0.00848882624949925
6648,0.0155738341700828
6649,0.280016450395507
6650,0.849538329044951
6651,0.000492431553840044
6652,0.00277107449199774
6653,0.0426453946852234
6654,0.00577225452952821
6655,0.196565744161718
6656,0.251700402142446
6657,0.00133996643119185
6658,0.0711228374208402
6659,0.0100519349605321
6660,0.41601977351173
6661,0.000541668381603453
6662,0.000832003666152073
6663,0.00404701030723377
6664,0.32646783543457
6665,0.0278568970126114
6666,0.00136578888819617
6667,0.0385310779096189
6668,0.0703444769405447
6669,0.00843745586059251
6670,0.68438648103018
6671,0.69491525663648
6672,0.000989611697892852
6673,0.0454922786776501
6674,0.039732110951897
6675,0.0156729100399835
6676,0.00380624640431805
6677,0.00115300782115362
6678,0.00320656488198513
6679,0.00351810884142101
6680,0.747216914300881
6681,0.00624889808997558
6682,0.00115673999497543
6683,0.0662143450086209
6684,0.236744184974348
6685,0.00699089365468589
6686,0.00634197527306507
6687,0.0238428983121089
6688,0.880218935232852
6689,0.00065683992144412
6690,0.00414961947057577
6691,0.216872035743725
6692,0.177402280162172
6693,9.61490056063398e-05
6694,0.866372877264648
6695,0.130945163480147
6696,0.000325416352177237
6697,0.63550643837564
6698,0.0416020815173966
6699,0.269120554337012
6700,0.00144189312385659
6701,0.671686039168089
6702,0.00176566267053367
6703,0.102734997558249
6704,0.0927605568142705
6705,0.0267081994942741
6706,1.10933484620546e-15
6707,0.0448339180363386
6708,0.0154250786585913
6709,0.0125795168550331
6710,0.0129059655282785
6711,0.0242971397461693
6712,0.0132476918544025
6713,0.00415384615384558
6714,0.00858356721049233
6715,0.00378910176602524
6716,1.11671782931921e-15
6717,0.000499999999998915
6718,0.159500605436757
6719,0.0253809855509952
6720,0.607181586271791
6721,1.14436238263238e-15
6722,0.00225140226468076
6723,0.977067669877525
6724,0.122424180562077
6725,0.49449218137754
6726,0.016183903636424
6727,0.118189070020064
6728,0.807718104608029
6729,0.00100136750813779
6730,0.0011826007973743
6731,0.318074702443561
6732,0.00315469941432884
6733,0.00221721718479819
6734,0.013910588785148
6735,0.0317377315827413
6736,0.00537307737619761
6737,0.00771037726301169
6738,0.224709492181293
6739,0.16987145258058
6740,0.000402350271450765
6741,0.38729270514908
6742,0.00306540693153903
6743,0.00480754803945733
6744,0.0248215957142266
6745,0.395071636150222
6746,0.00332652007386715
6747,0.00226624630502187
6748,0.0381230367874255
6749,0.0582777497769747
6750,0.811405911029924
6751,0.00175652954114207
6752,0.0928262898854947
6753,0.299076167281842
6754,0.0150434556827909
6755,0.00144583107899225
6756,0.0093038339462162
6757,0.291463132223411
6758,0.280855982401556
6759,0.00348591660416119
6760,0.0445991329543522
6761,0.0141424505066172
6762,0.00587299042456434
6763,0.00169499932021159
6764,0.740667012500459
6765,0.0160706885656329
6766,0.00373122278950855
6767,0.00158027939328212
6768,0.024216838925288
6769,0.017276206612329
6770,0.171639998439108
6771,0.000319240770186344
6772,0.0394512614159427
6773,0.00310537312470768
6774,0.0217606893164845
6775,0.699877386101881
6776,0.0410687035594937
6777,0.000757909278421278
6778,0.00471467029091892
6779,0.106005911905756
6780,0.888664269696923
6781,0.149912808760909
6782,0.0664396844909474
6783,0.208505222654386
6784,0.00501575844031415
6785,0.0741141029508256
6786,0.0191474573538796
6787,0.837724613762103
6788,0.238098770310914
6789,0.0257108068261309
6790,0.0166270065604557
6791,0.0020092556666307
6792,0.000430646553339023
6793,0.185444205872073
6794,0.000103729241391927
6795,0.0739275981723513
6796,0.0380345672594514
6797,0.0118854761919249
6798,0.0362018636363211
6799,0.0703390695332207
